p_value,stat,time
1.843636354692535e-12,6.948679370640122,0.03571200370788574
1.8777628463917395e-05,4.122027368471606,0.03725910186767578
4.756480764811499e-10,6.117374532393976,0.046875
0.018465204101474453,2.0865325687882694,0.03497147560119629
8.444311916377956e-11,6.387258344078506,0.040314435958862305
3.97233136595343e-06,4.466669750576558,0.11376619338989258
9.630518604808458e-12,6.711517462404376,0.22413897514343262
4.54081217071689e-14,7.453482406283679,0.16154003143310547
0.9857632111161797,-2.1906990517424108,0.03522157669067383
2.1703588147792274e-06,4.594363686699608,0.035481929779052734
1.6542323066914832e-14,7.585295989170565,0.04309272766113281
1.1102230246251565e-16,8.161014602866986,0.0326685905456543
1.907794033861876e-09,5.891995830250714,0.03272604942321777
0.0,8.541189243478252,0.03779172897338867
0.0,9.11995848095845,0.03401494026184082
2.4614302596148718e-08,5.454074341146808,0.04544329643249512
0.0,8.832162894357825,0.03733205795288086
4.599320924114636e-12,6.818516250502502,0.03306269645690918
1.4099832412739488e-14,7.606469518499539,0.045766353607177734
0.0,8.688736311713551,0.034204721450805664
5.91993121190626e-12,6.782151778455079,0.04503655433654785
7.648992550457479e-12,6.745045152809926,0.038748741149902344
3.762521405548114e-10,6.154635352541145,0.039479732513427734
1.7273824893804246e-06,4.6417465324432925,0.04078054428100586
0.0,9.37208477861498,0.0362246036529541
0.0,10.470828599349092,0.04209566116333008
0.0,9.36884555426399,0.03446459770202637
3.141931159689193e-14,7.5020000826009134,0.034558773040771484
1.159743412415537e-10,6.338542656422925,0.04140734672546387
1.4614420784653248e-11,6.650404139101438,0.03456425666809082
2.279265443050349e-09,5.862535139861453,0.03707122802734375
5.950795411990839e-14,7.417864174630695,0.036046504974365234
2.886579864025407e-15,7.80647955408697,0.03574800491333008
3.487988647910001e-07,4.962031236833472,0.0411524772644043
0.0,8.440736307263998,0.0367741584777832
5.621947352096868e-12,6.789606865083751,0.03498649597167969
1.1102230246251565e-16,8.193088441637974,0.042017221450805664
1.2234657731369225e-11,6.676514119870131,0.0475468635559082
2.3869795029440866e-14,7.538112644629636,0.08334040641784668
0.0,8.482755793438654,0.08310151100158691
4.218847493575595e-15,7.761907978714897,0.037543296813964844
1.4421797089880783e-13,7.299659292107089,0.06243133544921875
0.0,8.61598105260054,0.0779581069946289
1.823208251039432e-12,6.9502464213213475,0.03982400894165039
0.0,9.28598295941722,0.03569817543029785
4.629630012686903e-14,7.450944191395122,0.040583133697509766
5.476672249038472e-07,4.873688877690508,0.03763175010681152
6.661338147750939e-16,7.9825793720558025,0.04033493995666504
0.0,8.792616963861116,0.03470349311828613
1.1102230246251565e-14,7.6373045509029245,0.04807400703430176
1.027381726359522e-06,4.747962279346776,0.042387962341308594
6.586352091497716e-07,4.837130359318155,0.03677177429199219
1.7763568394002505e-15,7.871197402851664,0.04424428939819336
1.8493429010391083e-11,6.615671501464803,0.037062644958496094
5.64104318812042e-13,7.113893086063011,0.03537106513977051
5.1207911244688376e-08,5.322384479112244,0.04355907440185547
1.3640955097815599e-05,4.195043601867291,0.0361475944519043
0.0,9.482994436458137,0.038398027420043945
0.0,11.114720382032232,0.03972625732421875
8.342548939443972e-07,4.7899162009375855,0.034612417221069336
8.304357201893708e-12,6.733098281699572,0.040056467056274414
2.1429767960157164e-09,5.872761311629898,0.04250693321228027
3.711168350406524e-08,5.380635449718462,0.038498878479003906
6.158407117595743e-13,7.101762425525381,0.036202430725097656
1.8984813721090177e-14,7.567415920327557,0.03357243537902832
1.0040382780740487e-07,5.198588368746365,0.04326438903808594
2.2182256032010628e-13,7.241558890888225,0.03987288475036621
7.771561172376096e-16,7.981043093259406,0.03703618049621582
0.005456179852371568,2.5454928549693085,0.03887462615966797
1.1102230246251565e-16,8.28557296640649,0.034745216369628906
8.770027318916185e-06,4.29410361916655,0.0431523323059082
4.028091749042062e-09,5.767278557451144,0.03329133987426758
1.7996715229173788e-13,7.269862622259159,0.03709673881530762
0.0,10.639668047374073,0.04355978965759277
4.881892223806972e-09,5.734782002984736,0.033058881759643555
1.679413486055381e-08,5.521622928524204,0.04535102844238281
1.1102230246251565e-16,8.20195150388539,0.036606788635253906
2.458799830407088e-11,6.573409138257167,0.037262678146362305
0.0,9.448606293909458,0.04135274887084961
0.0,9.189689026722949,0.03450512886047363
3.7430716304243106e-09,5.779638213326687,0.0445256233215332
6.326817958424158e-10,6.0717340648388305,0.03643512725830078
4.5002201964905453e-10,6.126196927688525,0.03419160842895508
0.009749278327529698,2.3358596669031786,0.04632425308227539
5.184552382186958e-06,4.4093297291349,0.03655362129211426
3.117768709870461e-09,5.810315080098115,0.04515194892883301
0.0,10.99895922579636,0.03394341468811035
1.1102230246251565e-16,8.184828096213199,0.035077571868896484
6.074807323841469e-12,6.778420102513311,0.04334592819213867
2.0305979120394113e-13,7.253521490480027,0.03590822219848633
4.327368674506005e-08,5.352917377871463,0.04606270790100098
6.471444491396028e-10,6.0681042317770775,0.037344932556152344
2.329594628314169e-09,5.8589086345254575,0.0399320125579834
1.8891490594086235e-09,5.893618115437451,0.03867650032043457
0.0004529582343322236,3.31822448026134,0.03748154640197754
0.0,8.99626277840753,0.04215598106384277
3.574918139293004e-14,7.485259158580876,0.03372979164123535
2.200850612865679e-11,6.589884120511451,0.03384590148925781
3.248749047557453e-10,6.177863163959305,0.041146278381347656
5.5863396020150446e-08,5.306538139818967,0.03549051284790039
